-3.078872859477996826e-01,-1.020434796810150146e-01,-1.836450770497322083e-03,1.713431030511856079e-01,-3.835778310894966125e-02,-1.145060136914253235e-01,-5.564156919717788696e-02,-2.001521736383438110e-01,8.325963467359542847e-02,-5.705351009964942932e-02,1.058980673551559448e-01,-6.245849281549453735e-02,-1.435440219938755035e-02,-7.700163125991821289e-02,-1.246930435299873352e-01,-5.057292990386486053e-03,1.849416494369506836e-01,-1.671247780323028564e-01,-2.313454300165176392e-01,1.909260521642863750e-03,-1.199636682868003845e-01,3.343297913670539856e-02,-7.265786081552505493e-02,-1.285751461982727051e-01,1.763284355401992798e-01,1.040350496768951416e-01,-2.472274936735630035e-02,-6.265641003847122192e-02,-4.869171977043151855e-02,-1.506607085466384888e-01,-1.043020002543926239e-02,2.894210517406463623e-01,-2.056112587451934814e-01,-2.926567792892456055e-01,2.212391234934329987e-03,8.593043684959411621e-02,-9.684856235980987549e-02,7.912668585777282715e-02,-2.269088178873062134e-01,6.349708139896392822e-02,-3.049071133136749268e-02,-1.875325441360473633e-01,-8.409618586301803589e-02,-4.666709154844284058e-02,9.828514419496059418e-03,7.923238724470138550e-02,1.733598858118057251e-02,6.894785165786743164e-02,-3.568191453814506531e-02,-1.057405211031436920e-02,-7.202570140361785889e-02,-9.677670896053314209e-02,3.283364772796630859e-01,9.680832922458648682e-02,1.636810153722763062e-01,5.155045539140701294e-02,-3.706539515405893326e-03,1.196859031915664673e-01,2.181783616542816162e-01,7.892516255378723145e-02,2.104831784963607788e-01,1.256673187017440796e-01,1.201202813535928726e-02,6.030607968568801880e-02,3.267762660980224609e-01,-2.003846019506454468e-01,2.789900004863739014e-01,-2.167685925960540771e-01,7.979203015565872192e-02,1.411040872335433960e-01,-2.100599855184555054e-01,-1.447900682687759399e-01,-2.521935617551207542e-03,1.237131059169769287e-01,1.235239133238792419e-01,-8.516227453947067261e-02,-1.019159331917762756e-01,-1.130466014146804810e-01,-2.158157080411911011e-01,2.420294284820556641e-01,-3.388489782810211182e-01,-1.540325768291950226e-02,1.175704970955848694e-01,1.120722144842147827e-01
7.069268077611923218e-02,4.025599732995033264e-02,2.191578894853591919e-01,-2.075510472059249878e-01,4.082665741443634033e-01,2.189915180206298828e-01,-1.784899941412732005e-04,1.583525836467742920e-01,-1.762288957834243774e-01,-1.062617152929306030e-01,-1.699652224779129028e-01,1.233798544853925705e-02,-9.400112181901931763e-02,-8.665046095848083496e-02,-2.867027521133422852e-01,-1.110920161008834839e-01,-8.760812133550643921e-02,7.089386880397796631e-02,1.295247375965118408e-01,-1.490713059902191162e-01,-1.125592738389968872e-01,4.066042602062225342e-02,1.910884976387023926e-01,1.944536566734313965e-01,-5.060115829110145569e-02,1.902833953499794006e-02,-8.542109280824661255e-02,2.760824263095855713e-01,-9.381243959069252014e-03,2.162487804889678955e-01,1.745286397635936737e-03,2.203088551759719849e-01,-1.397488713264465332e-01,-2.496148087084293365e-02,4.069206118583679199e-02,-1.020966321229934692e-01,-4.120963066816329956e-02,-5.732473358511924744e-02,-1.889732480049133301e-01,-1.102480590343475342e-01,-1.212859749794006348e-01,-3.722723945975303650e-02,7.398002594709396362e-02,3.316854834556579590e-01,6.024675443768501282e-02,-6.053965538740158081e-02,-1.496895551681518555e-01,8.536528795957565308e-02,1.917820423841476440e-01,-2.590733170509338379e-01,2.529568411409854889e-02,1.516883969306945801e-01,-1.896959729492664337e-02,2.341036126017570496e-02,-9.270067512989044189e-02,1.457946095615625381e-02,-2.498618364334106445e-01,-2.071901261806488037e-01,1.305358111858367920e-01,-4.950231523253023624e-04,-1.016855463385581970e-01,-2.493396550416946411e-01,1.215628907084465027e-01,-9.132596850395202637e-02,-1.149778291583061218e-01,-5.100250244140625000e-02,8.684540539979934692e-02,-8.162388950586318970e-02,-1.121227070689201355e-01,-1.799761503934860229e-01,-1.435650736093521118e-01,3.071882724761962891e-01,2.009409219026565552e-01,-5.059751123189926147e-02,-1.097217947244644165e-01,-8.938424289226531982e-02,3.135313093662261963e-01,1.606646329164505005e-01,-4.858514666557312012e-02,-2.563372813165187836e-02,7.340580224990844727e-02,9.667135775089263916e-03,-2.163505181670188904e-03,-1.668799668550491333e-01
-4.873142763972282410e-02,4.706797655671834946e-03,1.962408870458602905e-01,-8.928828686475753784e-02,-2.173360288143157959e-01,1.673248559236526489e-01,4.509969428181648254e-02,2.735191024839878082e-02,2.115232944488525391e-01,1.098972633481025696e-01,2.379677146673202515e-01,1.634563952684402466e-01,7.611319422721862793e-02,6.756127625703811646e-02,2.732479572296142578e-01,1.201405003666877747e-01,-9.919790178537368774e-02,-6.337510049343109131e-02,-5.878851562738418579e-02,-6.515123415738344193e-03,1.295834127813577652e-02,-8.624570071697235107e-02,-5.339111015200614929e-02,-2.316564023494720459e-01,1.494933068752288818e-01,-8.484309166669845581e-02,1.160941421985626221e-01,3.357622772455215454e-02,1.028552204370498657e-01,-1.678212545812129974e-02,1.354787405580282211e-02,1.489928551018238068e-02,4.010256007313728333e-02,-3.553334772586822510e-01,1.670216768980026245e-01,-2.938685379922389984e-02,6.081627309322357178e-02,-3.338988870382308960e-02,-2.252995967864990234e-02,2.718141674995422363e-01,-8.420210331678390503e-02,1.844485700130462646e-01,2.725306749343872070e-01,-9.293937124311923981e-03,-3.423195332288742065e-02,7.519094739109277725e-03,-4.854953289031982422e-02,-3.962275385856628418e-02,-1.567477285861968994e-01,4.522061720490455627e-02,2.496361136436462402e-01,8.733838796615600586e-02,-1.463233679533004761e-01,2.453668564558029175e-01,-7.500594109296798706e-02,-1.135441884398460388e-01,-2.296722978353500366e-01,-2.625428736209869385e-01,-1.928327530622482300e-01,-1.110941916704177856e-01,4.302409291267395020e-01,-1.804298609495162964e-01,4.359887540340423584e-02,-7.182272151112556458e-03,1.060260310769081116e-01,1.203879527747631073e-02,8.361491560935974121e-02,-1.801958084106445312e-01,-4.758230596780776978e-02,1.321928203105926514e-01,-1.713008135557174683e-01,-1.344918087124824524e-02,7.227326277643442154e-03,-1.140560209751129150e-01,1.320266127586364746e-01,-2.562506496906280518e-01,-1.028163209557533264e-01,1.276198476552963257e-01,1.028804946690797806e-02,-2.907515168190002441e-01,1.577019840478897095e-01,-9.472612291574478149e-02,-1.168348938226699829e-01,9.522913023829460144e-03
-1.848025321960449219e-01,-3.953971434384584427e-03,-1.388490796089172363e-01,-1.141640916466712952e-01,1.765336096286773682e-01,1.570808142423629761e-01,4.499642923474311829e-02,4.145948216319084167e-02,1.181030943989753723e-01,-9.529293328523635864e-02,-1.823468804359436035e-01,-2.610824406147003174e-01,2.254785411059856415e-02,6.462306529283523560e-02,-1.345349550247192383e-01,1.805189847946166992e-01,-2.604914605617523193e-01,-8.408940583467483521e-02,3.741732239723205566e-01,-1.098887026309967041e-01,-9.318695217370986938e-02,-3.022762015461921692e-02,-1.846341639757156372e-01,3.255582451820373535e-01,-7.454045116901397705e-02,7.642492651939392090e-02,-2.165797352790832520e-02,-2.199834585189819336e-01,-1.317944377660751343e-01,-1.447338014841079712e-01,-1.170164123177528381e-01,2.037070691585540771e-01,-1.007477641105651855e-01,-4.293743148446083069e-02,-6.315976381301879883e-02,-2.744912542402744293e-02,1.674997955560684204e-01,3.718013316392898560e-02,1.263369023799896240e-01,-1.265504807233810425e-01,-1.196255609393119812e-01,1.484212726354598999e-01,9.719660133123397827e-02,-2.461610734462738037e-01,-6.323437392711639404e-02,3.090501576662063599e-02,2.119909673929214478e-01,-1.020690351724624634e-01,-4.076530039310455322e-02,1.713697016239166260e-01,3.171891868114471436e-01,-3.960709646344184875e-02,4.320571944117546082e-02,1.251465082168579102e-01,-8.310480415821075439e-02,-3.230010718107223511e-02,-2.797287888824939728e-02,5.111451819539070129e-02,-2.079315036535263062e-01,2.786208689212799072e-01,-1.988859772682189941e-01,5.244117602705955505e-02,2.684473991394042969e-02,-3.533113002777099609e-02,1.849964447319507599e-02,1.750612407922744751e-01,-1.662973165512084961e-01,3.478352725505828857e-01,3.546603024005889893e-02,2.361899018287658691e-01,-2.003250420093536377e-01,3.799560666084289551e-02,-7.123972475528717041e-02,2.305239289999008179e-01,-1.344142854213714600e-01,-6.593632511794567108e-03,-2.657200992107391357e-01,-4.312783479690551758e-02,-7.034725695848464966e-02,-1.462221145629882812e-01,1.965976804494857788e-01,8.654270321130752563e-02,-4.402096942067146301e-02,1.818781942129135132e-01
-2.182884328067302704e-02,2.816068939864635468e-02,-2.668141573667526245e-02,-1.324190795421600342e-01,-5.563745275139808655e-03,-8.721803873777389526e-02,1.035099178552627563e-01,-1.059903651475906372e-01,-2.485878467559814453e-01,9.537968784570693970e-03,3.871587216854095459e-01,-8.924037963151931763e-02,7.985910633578896523e-04,1.671589165925979614e-01,2.599873207509517670e-02,-3.508053421974182129e-01,-1.310420632362365723e-01,-7.829727232456207275e-02,-1.447602212429046631e-01,2.565788924694061279e-01,5.775323882699012756e-02,9.938656538724899292e-02,-2.356953360140323639e-02,-2.164225578308105469e-01,8.691959083080291748e-02,-1.089395955204963684e-01,8.715640008449554443e-02,1.773090213537216187e-01,1.217381507158279419e-01,3.889068588614463806e-02,5.038348212838172913e-02,-4.287089407444000244e-02,2.881943583488464355e-01,2.004351019859313965e-01,2.431766837835311890e-01,-5.149371549487113953e-02,-1.711588799953460693e-01,-2.008229494094848633e-01,2.741436362266540527e-01,-8.137973397970199585e-02,6.131456419825553894e-02,-1.539757698774337769e-01,4.283432289958000183e-02,1.464631557464599609e-01,1.249025240540504456e-01,9.917756915092468262e-02,-3.542850911617279053e-02,7.059222459793090820e-02,2.666988074779510498e-01,2.157639116048812866e-01,-9.510428458452224731e-02,-6.630147248506546021e-02,-1.387922912836074829e-01,-1.754229068756103516e-01,-5.343721061944961548e-02,1.054787859320640564e-01,2.189132720232009888e-01,-9.887114167213439941e-02,-5.051662027835845947e-02,1.054368913173675537e-01,-2.062300592660903931e-02,-4.504603892564773560e-02,8.115679770708084106e-02,9.551460295915603638e-02,-7.568535208702087402e-02,-1.914282441139221191e-01,-1.209664717316627502e-01,-8.585221320390701294e-02,2.038264423608779907e-01,-5.650134757161140442e-02,2.849672734737396240e-01,-1.342796981334686279e-01,4.283326119184494019e-02,4.684684798121452332e-02,1.961574852466583252e-01,-2.108208537101745605e-01,9.146097302436828613e-02,2.974805608391761780e-02,1.446455866098403931e-01,-5.427974835038185120e-02,6.714208284392952919e-04,2.336039543151855469e-01,-1.775819808244705200e-01,-1.821930855512619019e-01
1.973127946257591248e-02,7.058735936880111694e-02,5.772624164819717407e-03,1.099597662687301636e-01,-1.760194301605224609e-01,1.200476735830307007e-01,-7.854636758565902710e-02,3.100140020251274109e-02,-2.050144523382186890e-01,8.422365039587020874e-02,6.237944588065147400e-02,9.096039086580276489e-02,-1.081177890300750732e-01,1.854670234024524689e-02,1.384558901190757751e-02,2.841733396053314209e-01,6.677588820457458496e-02,1.802990734577178955e-01,4.109448790550231934e-01,2.427940666675567627e-01,-1.235168427228927612e-01,-2.207552827894687653e-02,-2.621011808514595032e-02,8.696132898330688477e-02,-1.274719685316085815e-01,5.080668255686759949e-02,2.697552740573883057e-02,-2.038364559412002563e-01,3.938926383852958679e-02,1.592895984649658203e-01,-1.240221690386533737e-02,5.622861534357070923e-02,-1.575871407985687256e-01,-2.622209787368774414e-01,-2.329401485621929169e-02,3.683720156550407410e-02,-2.343267202377319336e-02,1.220713183283805847e-01,-2.837056666612625122e-02,9.683220833539962769e-02,2.336130477488040924e-02,-1.989953964948654175e-01,-1.475259810686111450e-01,-5.973900482058525085e-02,1.309352219104766846e-01,1.499902829527854919e-02,-1.134885195642709732e-02,-8.788262307643890381e-02,-1.435759812593460083e-01,-1.324407607316970825e-01,-5.981309339404106140e-02,-5.885946378111839294e-02,-1.383889466524124146e-01,-2.789137661457061768e-01,1.077277492731809616e-02,9.694696217775344849e-02,-3.177567571401596069e-02,2.327816933393478394e-01,3.086908459663391113e-01,-2.577733099460601807e-01,-1.136965379118919373e-01,6.677284091711044312e-02,3.904434293508529663e-02,1.883048266172409058e-01,5.685842037200927734e-02,9.371069073677062988e-02,-1.250954866409301758e-01,2.190216779708862305e-01,-7.836882025003433228e-02,-2.652396857738494873e-01,-2.987786754965782166e-02,2.106195501983165741e-02,-3.367515653371810913e-02,-1.643150001764297485e-01,-9.551160782575607300e-02,2.592293322086334229e-01,1.898448169231414795e-02,5.451322346925735474e-02,2.058577686548233032e-01,-1.212735399603843689e-01,-1.591516882181167603e-01,7.978758215904235840e-02,8.109159022569656372e-02,1.970796585083007812e-01
3.280510008335113525e-01,1.878913491964340210e-01,-1.332992166280746460e-01,1.715494990348815918e-01,-6.977242976427078247e-02,-1.784056127071380615e-01,9.847634285688400269e-02,3.746917471289634705e-02,-1.090725511312484741e-01,2.616787329316139221e-02,-6.040570884943008423e-02,2.584481537342071533e-01,-1.345869004726409912e-01,-1.330945342779159546e-01,-3.264419436454772949e-01,-8.242712914943695068e-02,1.379437148571014404e-01,9.063035249710083008e-02,-2.133021801710128784e-01,-2.466668039560317993e-01,2.712916731834411621e-01,-3.461286425590515137e-02,-1.400544047355651855e-01,-1.492994576692581177e-01,-3.083810582756996155e-02,1.151826512068510056e-02,-6.204484030604362488e-02,3.746837377548217773e-02,1.159260608255863190e-02,-1.275672465562820435e-01,-1.430697143077850342e-01,-1.952592134475708008e-01,-1.813205778598785400e-01,-2.710068225860595703e-01,-1.887225359678268433e-01,2.046529576182365417e-02,3.327069804072380066e-02,2.989005148410797119e-01,2.137456834316253662e-01,2.389690876007080078e-01,-5.278711766004562378e-02,-1.706386059522628784e-01,1.446006894111633301e-01,-1.276237331330776215e-02,1.147642880678176880e-01,-5.953634157776832581e-02,-1.268627345561981201e-01,1.029711440205574036e-01,-1.013790741562843323e-01,-2.693170011043548584e-01,-2.152983695268630981e-01,2.997455187141895294e-02,-1.126908212900161743e-01,-1.746755540370941162e-01,-1.254612952470779419e-01,-1.158819496631622314e-01,2.576518058776855469e-01,2.844410538673400879e-01,2.881197035312652588e-01,-1.088440697640180588e-02,1.104149445891380310e-01,4.056337848305702209e-02,-9.729429334402084351e-02,-1.544384062290191650e-01,2.111564725637435913e-01,-1.160740479826927185e-01,-1.076939776539802551e-01,-1.483896076679229736e-01,4.184043034911155701e-02,1.073814705014228821e-01,1.624862402677536011e-01,7.618814706802368164e-02,-1.294411718845367432e-01,3.730436041951179504e-02,-3.338196128606796265e-02,1.599611937999725342e-01,-1.065686531364917755e-02,7.115318626165390015e-02,-2.063324302434921265e-02,1.670665144920349121e-01,-1.746507585048675537e-01,-6.808110326528549194e-02,-2.131518209353089333e-03,5.036158487200737000e-02
-5.041453614830970764e-02,6.311388313770294189e-02,1.674538552761077881e-01,-2.598404288291931152e-01,1.349450945854187012e-01,2.691291272640228271e-01,7.173124700784683228e-02,2.479212880134582520e-01,2.357069998979568481e-01,-2.311811782419681549e-03,-2.333856970071792603e-01,-1.354483515024185181e-01,1.094465404748916626e-01,4.533166065812110901e-02,9.181250631809234619e-02,1.724677085876464844e-01,2.036480456590652466e-01,6.307765096426010132e-02,-9.521091729402542114e-02,1.848693788051605225e-01,-5.381349846720695496e-02,-5.801798775792121887e-02,2.487685531377792358e-01,-6.436140742152929306e-03,-1.113080829381942749e-01,1.086912155151367188e-01,-6.674838811159133911e-02,-2.992447316646575928e-01,4.868824034929275513e-02,-2.085858583450317383e-01,1.054210662841796875e-01,-8.116532862186431885e-02,1.904655694961547852e-01,1.845702379941940308e-01,-1.428437381982803345e-01,2.227303804829716682e-03,6.783712655305862427e-02,-9.741276502609252930e-02,-8.543518930673599243e-02,-1.762048602104187012e-01,2.210336737334728241e-02,-1.912688091397285461e-02,-4.948055744171142578e-02,1.099793314933776855e-01,-1.078209802508354187e-01,4.578295350074768066e-02,2.354869246482849121e-01,-3.941136598587036133e-02,6.262829154729843140e-02,-3.603609278798103333e-03,-6.208044290542602539e-02,-2.708126232028007507e-02,-1.558667421340942383e-01,1.319304704666137695e-01,1.038790792226791382e-01,9.790962934494018555e-02,-7.524194568395614624e-02,4.398922249674797058e-02,-1.406742036342620850e-01,-8.013031631708145142e-02,-2.385803163051605225e-01,-1.627137213945388794e-01,-3.240842372179031372e-02,2.472150176763534546e-01,-1.151745840907096863e-01,-7.682175934314727783e-02,1.068053990602493286e-01,-2.765929102897644043e-01,3.070948831737041473e-02,-7.514867186546325684e-02,1.196016278117895126e-02,2.336442470550537109e-02,-8.527630567550659180e-02,2.047163397073745728e-01,-7.532896846532821655e-02,-2.290165871381759644e-01,1.306342631578445435e-01,1.716167181730270386e-01,-3.709758818149566650e-01,-3.577312221750617027e-03,2.666617557406425476e-02,6.099807098507881165e-02,3.883913457393646240e-01,7.862078398466110229e-02
2.966037392616271973e-01,6.973064690828323364e-02,-4.906104505062103271e-02,1.228687465190887451e-01,-1.032624766230583191e-01,-1.078952997922897339e-01,-7.177685946226119995e-02,-2.096903771162033081e-01,5.919205769896507263e-02,6.516906619071960449e-02,-2.308747768402099609e-01,-2.895841747522354126e-02,3.674258291721343994e-02,1.015394553542137146e-01,2.327642887830734253e-01,-2.219745665788650513e-01,1.416750103235244751e-01,-3.577677905559539795e-02,-1.164649277925491333e-01,-2.028524726629257202e-01,-1.699412465095520020e-01,-4.677160456776618958e-02,-1.923959404230117798e-01,3.544947803020477295e-01,-8.527026325464248657e-02,-9.034648537635803223e-02,1.391734480857849121e-01,-2.075344789773225784e-03,1.081753075122833252e-01,1.531288307160139084e-02,3.013570792973041534e-03,-2.278075963258743286e-01,5.891158245503902435e-03,1.903593242168426514e-01,-1.060410887002944946e-01,-5.052376911044120789e-02,-3.141350299119949341e-02,-1.167032122611999512e-01,8.252460509538650513e-02,1.363814920186996460e-01,4.583997130393981934e-01,3.481383323669433594e-01,-1.218172684311866760e-01,-5.618753843009471893e-03,-6.627505272626876831e-02,6.106651201844215393e-02,5.224888026714324951e-02,-2.413091436028480530e-02,-3.960883989930152893e-02,2.090604752302169800e-01,7.566052675247192383e-02,-9.696436673402786255e-02,6.497152894735336304e-02,-3.392897313460707664e-03,1.187205687165260315e-02,4.975549876689910889e-02,-1.685346513986587524e-01,-9.203562140464782715e-02,8.027652651071548462e-02,2.454654723405838013e-01,-3.449706733226776123e-02,2.318562865257263184e-01,5.663787201046943665e-02,-1.791179776191711426e-01,4.951382800936698914e-02,1.123720780014991760e-01,-1.622400283813476562e-01,-6.612277776002883911e-02,-6.779049336910247803e-02,4.825390130281448364e-02,-1.479032356292009354e-02,5.727897956967353821e-02,2.737133763730525970e-02,5.549440532922744751e-02,-1.399280428886413574e-01,2.437930107116699219e-01,-1.932096481323242188e-01,-2.652851641178131104e-01,6.900252401828765869e-02,-2.562426030635833740e-02,2.564977705478668213e-01,3.100309148430824280e-02,-3.566569881513714790e-03,1.040187701582908630e-01
-9.727168828248977661e-02,8.035299181938171387e-02,-1.033293753862380981e-01,7.500351965427398682e-02,1.906748414039611816e-01,9.121935814619064331e-02,-1.807620190083980560e-02,-1.176742464303970337e-01,5.875708535313606262e-03,-1.602240502834320068e-01,1.471700370311737061e-01,1.927594654262065887e-02,1.228550355881452560e-02,-2.966209128499031067e-02,7.084900885820388794e-02,8.823218196630477905e-02,-2.166274487972259521e-01,-3.555625677108764648e-02,-9.145829081535339355e-02,4.056817293167114258e-01,-1.217051967978477478e-01,-6.462322920560836792e-02,-2.007876485586166382e-01,-1.403993219137191772e-01,1.363246887922286987e-01,6.442641466856002808e-02,5.676240473985671997e-02,2.038562446832656860e-01,-3.191055655479431152e-01,7.648209482431411743e-02,3.170017153024673462e-02,-6.964065134525299072e-02,-8.002381771802902222e-03,4.778784215450286865e-01,-1.228219494223594666e-01,8.519057184457778931e-02,2.901994585990905762e-01,8.421040326356887817e-02,-2.833295762538909912e-01,-1.891343444585800171e-01,-2.804875187575817108e-02,-2.819348275661468506e-01,-1.105987578630447388e-01,4.191980138421058655e-02,-1.358464509248733521e-01,9.266079217195510864e-02,4.584700986742973328e-02,2.363088354468345642e-02,2.414376437664031982e-01,3.511453419923782349e-02,-9.340929239988327026e-02,-4.982379823923110962e-02,-3.166986629366874695e-02,4.024124890565872192e-02,2.674566395580768585e-02,-6.866125017404556274e-02,1.195705980062484741e-01,-1.414327621459960938e-01,-1.341367959976196289e-01,1.358131021261215210e-01,-1.597118824720382690e-01,1.188935562968254089e-01,-3.139312192797660828e-02,1.511611323803663254e-02,-1.773908138275146484e-01,1.082337647676467896e-01,-1.730028539896011353e-01,4.341362118721008301e-01,-1.797231435775756836e-01,1.689929366111755371e-01,2.721640169620513916e-01,-9.693247824907302856e-02,-6.491181906312704086e-03,-2.082956880331039429e-01,2.555629909038543701e-01,1.375104337930679321e-01,-1.973432954400777817e-03,-1.053410843014717102e-01,7.313255220651626587e-02,1.455721408128738403e-01,-2.836526930332183838e-01,-1.939206868410110474e-01,-1.394882798194885254e-02,2.619428851176053286e-04
