-9.101553916931152344e+00,-6.083526134490966797e+00,-8.101025581359863281e+00,5.927548408508300781e+00,-7.871497154235839844e+00,1.878979682922363281e+01,3.585730552673339844e+00,-9.310735702514648438e+00,7.192339420318603516e+00,6.810922622680664062e+00
-2.035364866256713867e+00,8.043240547180175781e+00,1.754189682006835938e+01,-4.265918135643005371e-01,-3.614143610000610352e+00,-6.705532550811767578e+00,-6.207155227661132812e+00,3.293915271759033203e+00,-1.012619972229003906e+00,-8.271019935607910156e+00
-3.583878278732299805e+00,1.967714071273803711e+00,2.019316673278808594e+00,-1.006966710090637207e+00,-8.707220554351806641e-01,-2.394386529922485352e+00,-1.056470489501953125e+01,1.358819198608398438e+01,-6.827477216720581055e-01,3.320153236389160156e+00
-4.404780387878417969e+00,-3.171728610992431641e+00,-4.167547225952148438e+00,-1.561731219291687012e+00,5.308745861053466797e+00,1.612603664398193359e+00,-7.759787559509277344e+00,3.879187345504760742e+00,-2.765155076980590820e+00,1.622545242309570312e+01
-6.726852893829345703e+00,-5.186142444610595703e+00,-3.425333976745605469e+00,4.291500568389892578e+00,-7.476971626281738281e+00,2.937317132949829102e+00,-1.358425021171569824e+00,-9.220063209533691406e+00,2.075092887878417969e+01,4.078045368194580078e+00
-5.285891532897949219e+00,5.109892845153808594e+00,3.126016139984130859e+00,2.114380121231079102e+00,-1.436274170875549316e+00,-6.428378105163574219e+00,-1.290853023529052734e+01,1.424309825897216797e+01,8.611336350440979004e-01,3.311660766601562500e+00
-4.872552394866943359e+00,1.632474517822265625e+01,-8.222574591636657715e-01,-7.404887676239013672e+00,3.578532457351684570e+00,-3.343645334243774414e+00,-1.148310661315917969e+00,1.497834444046020508e+00,2.293500006198883057e-01,-3.913553237915039062e+00
-1.278858947753906250e+01,-7.302227497100830078e+00,-1.278619289398193359e+01,8.703408241271972656e+00,-9.938100814819335938e+00,2.717153739929199219e+01,-1.654829271137714386e-02,-1.177530670166015625e+01,8.602902412414550781e+00,1.233713722229003906e+01
-9.060891151428222656e+00,-4.995118618011474609e+00,-2.379205942153930664e+00,2.047023534774780273e+00,-1.431154131889343262e+00,-9.087997078895568848e-01,-3.554028749465942383e+00,-6.409128665924072266e+00,2.134659385681152344e+01,1.881726980209350586e+00
-3.180663347244262695e+00,9.596947669982910156e+00,4.125173389911651611e-01,-3.434652805328369141e+00,1.014719247817993164e+00,-2.326214790344238281e+00,-1.600300550460815430e+00,1.528250932693481445e+00,-8.186360597610473633e-01,-9.579752683639526367e-01
-2.788840770721435547e+00,-5.645244598388671875e+00,-4.945503234863281250e+00,4.727131843566894531e+00,-7.856301784515380859e+00,1.427898216247558594e+01,-9.736418724060058594e-03,-2.086091756820678711e+00,8.570446014404296875e+00,8.891667723655700684e-01
-1.128096008300781250e+01,-6.765230655670166016e+00,-1.088823318481445312e+01,6.709048271179199219e+00,-5.459931373596191406e+00,2.206405830383300781e+01,-1.968068718910217285e+00,-6.761877059936523438e+00,3.347437620162963867e+00,1.263511371612548828e+01
-4.652360916137695312e+00,-5.519979000091552734e+00,-2.624105453491210938e+00,2.920786857604980469e+00,3.071811676025390625e+00,-3.674460172653198242e+00,-8.893192291259765625e+00,5.931511878967285156e+00,4.070781230926513672e+00,1.303800868988037109e+01
-5.804651260375976562e+00,1.411869621276855469e+01,-9.654638767242431641e-01,-6.351386547088623047e+00,1.700318694114685059e+00,-2.504393577575683594e+00,-1.839956521987915039e+00,1.528824687004089355e+00,3.737016320228576660e-01,1.920192539691925049e-01
-5.036552429199218750e+00,1.269292449951171875e+01,5.488843917846679688e-01,-6.566438198089599609e+00,1.245124101638793945e+00,-6.965211033821105957e-01,1.275623083114624023e+00,-1.182798027992248535e+00,5.318474173545837402e-01,-2.549509525299072266e+00
-5.089020252227783203e+00,-4.678328037261962891e+00,-1.303985714912414551e+00,2.101957559585571289e+00,-3.436656236648559570e+00,-2.646858215332031250e+00,-3.627313613891601562e+00,-4.198258876800537109e+00,1.948175811767578125e+01,2.662692070007324219e+00
-5.188419818878173828e+00,1.222232627868652344e+01,3.775946497917175293e-01,-6.606017112731933594e+00,1.787641644477844238e+00,-4.569196999073028564e-01,1.264203071594238281e+00,-1.510436654090881348e+00,4.907999932765960693e-01,-1.830460309982299805e+00
-6.060028553009033203e+00,-6.417263507843017578e+00,-1.061260986328125000e+01,5.860378742218017578e+00,-1.077801990509033203e+01,2.257161903381347656e+01,-1.079695522785186768e-01,1.435000896453857422e+00,3.764962196350097656e+00,7.895988464355468750e+00
-6.794999599456787109e+00,9.309659004211425781e+00,1.969135856628417969e+01,1.174950242042541504e+00,-4.334619939327239990e-01,-6.656559944152832031e+00,-1.043404674530029297e+01,5.542337894439697266e+00,-1.985634684562683105e+00,-9.946907043457031250e+00
