-1.046303367614746094e+01,-1.042145156860351562e+01,-3.330709695816040039e+00,-6.747266650199890137e-01,2.535151004791259766e+00,6.749745368957519531e+00,-5.558097362518310547e+00,4.060809612274169922e+00,5.055405616760253906e+00,1.828888893127441406e+01
1.791984319686889648e+00,-3.545881211757659912e-01,1.824840354919433594e+01,-4.105572998523712158e-01,-4.628958225250244141e+00,-3.217563152313232422e+00,-1.213660335540771484e+01,4.922891139984130859e+00,2.256676673889160156e+00,-4.553018093109130859e+00
8.567018508911132812e+00,-8.408779144287109375e+00,-1.629408955574035645e+00,-2.376762390136718750e+00,-4.193722724914550781e+00,1.666797399520874023e+00,3.122874021530151367e+00,-1.168596506118774414e+00,-2.670289278030395508e+00,1.684746146202087402e+00
-4.555144309997558594e+00,-8.863403201103210449e-01,2.268756866455078125e+00,1.995664834976196289e+00,-9.444370269775390625e-01,-4.091756343841552734e+00,-9.409522056579589844e+00,1.401351928710937500e+01,1.050919294357299805e+00,-5.232103168964385986e-03
-4.958022117614746094e+00,-2.190668106079101562e+00,-3.923250436782836914e+00,-1.782779455184936523e+00,-3.599944829940795898e+00,5.280968666076660156e+00,1.614836215972900391e+00,-8.339223861694335938e+00,1.566437244415283203e+01,3.718795776367187500e+00
1.513785171508789062e+01,-2.218010187149047852e+00,2.246995449066162109e+00,-8.960886001586914062e+00,-3.226319551467895508e+00,-2.858850717544555664e+00,-1.814961791038513184e+00,-1.583097815513610840e+00,2.750147342681884766e+00,-2.130487442016601562e+00
-4.783506095409393311e-01,4.706028461456298828e+00,1.670677757263183594e+01,8.083946228027343750e+00,-1.305416011810302734e+01,-1.505238533020019531e+00,-8.794659614562988281e+00,1.312495708465576172e+00,4.521332740783691406e+00,-1.092222785949707031e+01
-4.872572422027587891e+00,1.270662212371826172e+01,-5.432405471801757812e-01,-6.918817520141601562e+00,2.835298538208007812e+00,-1.929405450820922852e+00,3.582849204540252686e-01,-6.015039086341857910e-01,2.286899328231811523e+00,-2.903341293334960938e+00
-8.095800399780273438e+00,6.141061186790466309e-01,-1.710919976234436035e+00,1.974743843078613281e+01,-7.473545551300048828e+00,7.772760391235351562e+00,-1.125597381591796875e+01,-8.307666778564453125e+00,5.378989219665527344e+00,5.177659511566162109e+00
-3.422480583190917969e+00,-9.809109687805175781e+00,-4.482513904571533203e+00,-3.052454590797424316e-01,1.289449095726013184e+00,-6.658983230590820312e-01,-2.072337865829467773e+00,4.389971494674682617e-01,5.504219055175781250e+00,1.450692653656005859e+01
-8.489267349243164062e+00,-2.566273689270019531e+00,-4.033627510070800781e+00,2.780669593811035156e+01,-1.249671363830566406e+01,6.722577571868896484e+00,-1.753275299072265625e+01,-3.432093262672424316e-01,4.736937522888183594e+00,1.080350780487060547e+01
1.052883386611938477e+00,3.392940387129783630e-02,-2.879935026168823242e+00,-2.499260425567626953e+00,1.661345362663269043e+00,1.918305158615112305e+00,1.595519924163818359e+01,-4.614676952362060547e+00,-1.504010438919067383e+00,-8.349958419799804688e+00
-4.461799621582031250e+00,3.812502145767211914e+00,1.678894424438476562e+01,7.930133819580078125e+00,-6.378385543823242188e+00,1.782662570476531982e-01,-1.217418003082275391e+01,6.314874649047851562e+00,1.475644350051879883e+00,-8.777203559875488281e+00
-4.735101699829101562e+00,-6.377703189849853516e+00,-3.483150154352188110e-02,-9.413166046142578125e+00,2.293399238586425781e+01,2.526929855346679688e+00,3.360976457595825195e+00,-2.659835100173950195e+00,-5.782592296600341797e+00,-3.958746433258056641e+00
-5.135399341583251953e+00,9.843313217163085938e+00,-4.718572497367858887e-01,-4.518554687500000000e+00,2.214687585830688477e+00,-1.441751867532730103e-01,-4.491839110851287842e-01,4.684320986270904541e-01,1.917819857597351074e+00,-1.752630472183227539e+00
-5.254042625427246094e+00,2.342030286788940430e+00,3.617582559585571289e+00,5.521147251129150391e+00,-4.228143215179443359e+00,-4.160727024078369141e+00,-2.081236839294433594e+01,1.762324333190917969e+01,1.947237491607666016e+00,8.046419143676757812e+00
-5.314537048339843750e+00,-4.276608943939208984e+00,-1.195756912231445312e+01,1.214741516113281250e+01,-1.281126689910888672e+01,2.460530853271484375e+01,-6.173980712890625000e+00,-8.682110786437988281e+00,6.262426376342773438e+00,6.703300952911376953e+00
-1.098958969116210938e+01,-7.581861495971679688e+00,-5.356650352478027344e+00,3.810552835464477539e+00,5.214633941650390625e+00,-2.492564618587493896e-01,-1.269780540466308594e+01,8.104525566101074219e+00,7.547636508941650391e+00,1.461929130554199219e+01
-6.304121494293212891e+00,-7.617806792259216309e-01,-4.116412103176116943e-01,1.979194259643554688e+01,-7.534317493438720703e+00,5.850780010223388672e+00,-7.246099948883056641e+00,-7.290201187133789062e+00,4.134719371795654297e+00,4.672763347625732422e-01
6.015356779098510742e-01,5.601192474365234375e+00,1.898026657104492188e+01,5.289494991302490234e+00,-1.133996772766113281e+01,-4.439741611480712891e+00,-7.897608757019042969e+00,3.423892855644226074e-01,3.905112981796264648e+00,-8.564593315124511719e+00
-1.009349632263183594e+01,-3.869758129119873047e+00,-5.140008926391601562e+00,5.560006618499755859e+00,9.561337471008300781e+00,4.648666679859161377e-01,-1.362158966064453125e+01,4.202512741088867188e+00,-2.465719938278198242e+00,2.074857139587402344e+01
